id,user_id,store_id,external_store_id,store_name,duty_status,duty_process_status,store_qr_code_id,store_sp_no,store_mch_id,divide_up_limit,store_remark,create_time,update_time,divide_settle_type,store_et_qr_code_id,store_out_qr_code_id,vip_pay_falg,store_type,dt
536,a24d4ed1f3354fd099a15d111af9df94,8304cadb75694cf0bb541facb4696a4b,,杭州德娟食品超市,1,100,,6.02403E+17,4.02411E+17,-1,1.袋免费，成条烟、成件水可以拆包 2.密码锁在出门右边玻璃上，密码：147258 3.一次性雨衣：6元，雨伞：25元/把，雨衣、雨披：25元/件，拖鞋：12元，皮带25元，澡巾6元，金达日美指甲刀8元，淳美指甲刀6元，乐事薯片（桶）8元。 4.叶老板（女）：15958013685 15757132697,54:24.0,12:34.0,3,e3458e6a104b4db781e7dab549a854fb,918bf54214a94f09a8ed2057e2f8b8e3,0,2,2025/4/23
538,83eef4b88b8c477fba2ecfe4fadba07e,7bd4f60485944ed5a345f9fdec52ce6b,,河北安平县爱伟烟酒食品批发部,1,100,,6.02403E+17,4.02411E+17,-1,1.购物袋免费，放在货架边上，散烟，后门会上锁 2.密码锁在出门左手边，密码暂时为111111 3.老板电话：15694921118,52:41.0,37:18.0,1,7c74e2dab02a481fb32265781f493dab,f87497ac57f244b5bfbc04c42abe53d7,0,2,2025/4/23
540,f7c38bf4cc4e4c8b9b56c7addc26313c,d44885006c5540d6bd42eb5983b62416,,湖南娄底金惠小铺,1,100,,6.02403E+17,4.02504E+17,60,1.无购物袋 2.两种槟榔一种能扫码，另一种无码槟榔55元，后台给添加 3.老板电话：18907389191,10:15.0,44:06.0,1,fbb0d254d8dd42d6b0a746b821a2d0b5,871ced68e5d049c9b59381f01936163f,0,2,2025/4/23
542,821e8184a0b8422d85b31ce3201d1fac,3d8acf8e691d4c2b922acbaf03831d2e,,广西漯运汽车服务有限公司,1,100,3831d2e1,6.02403E+17,4.02411E+17,-1,重点看烟，拿东西看着结款，取快递不用管，导购丢失不赔 冷柜里角位置有快递,07:00.0,51:57.0,3,3831d2e2,3831d2e3,0,2,2025/4/23
544,be95c01ccde4489cb7827f6bf163069f,c9cddc96994245728a2a9404ba8eea40,,沈阳市和平区悦喜超市商行,1,100,,6.02403E+17,4.02411E+17,60,1.购物袋免费。微波进店 2.成条香烟正常售卖。 3.成件商品不可以拆包。 4.22点后不可以取多多买菜，收银台前红色桶和绿色的箱子是装多多买菜的商品 5.密码锁在出门右手边，1122. 6.老板手机号码17612421185. 7.普通打火机1元已加自定义，防火可扫码,31:52.0,41:11.0,1,da46ecc75d374d3c936b5f462a579e17,7d9c266073374c368af06c693dcbb5d9,0,2,2025/4/23
546,9437dc6c9ca6419bb7bd1e09e5efe0c1,c9edac7ff3d24822a703ea84529c1a58,,杭州天猫小店青林超市,-1,100,,6.02403E+17,4.02411E+17,-1,1.袋免费，成条烟不售卖，成件的商品不拆包 2.店长电话：18241339519 3.密码锁按在出门右门手边，开门密码：112200,16:35.0,02:46.0,1,1f486e6ee3164696ad1f22cf01e0906b,ffc7cbd3716f425b9d3ea1c34a6f0a2e,0,2,2025/4/16
548,551948a4d7874ef7b72cdbceb4c46f49,966babffa93f488c97becb3d8163c2a7,,杭州尚优生活超市,1,100,,6.02403E+17,4.02411E+17,-1,1.袋免费，成条烟卖在柜子下可拆包，称重商品不卖，槟榔袋子提示顾客扔纸箱里，酒都是单瓶价格 2.老板18072865183，18457116585 3.密码锁出门右手边，开门密码0000 4.红包单个价格，棒棒糖0.5元，泡泡糖1元/4个，条码在收银台侧边贴着。 5.桶装水须空桶来换15元/桶，扫收银台电脑上方条码或后台加，喜力330ml买二送一12元/瓶,48:05.0,48:44.0,3,6cc82811d90b4cd0a07cc4c021a3d6ae,fdd206c797b443b691e438706f8fa376,0,2,2025/4/23
550,79cd50450f41465a8214c0a7359320b3,387476a3ebdf492ca4255e0f4572c887,,成都奇诺小卖部,1,100,,6.02403E+17,4.02411E+17,60,1.无购物袋，没有烟，出门往里拉门，密码锁开门左手边，开门密码12345678，单门 2.新店，地铁公交客运站旁边，24小时值守，老板离店15分钟 3.卖：速食饮品干粮，不卖烟 4.老板周禹153 9005 1787,10:01.0,22:03.0,1,9aa8f179c62c415cb6c5786d01915989,af617e0470214adf892486432203e70f,0,2,2025/4/23
552,6f0ff649fbaf462cbf2030344065e725,92ce4a1b10af4a6db8862b3008132b10,,长沙也买酒雨花亭店,1,100,,6.02403E+17,4.02408E+17,60,1.购物袋免费，成件酒和成条烟可以售卖，但不可拆。 2.老板胡女士电话：13667361222、18942560303 3.密码锁在出门右边墙上，门禁主机密码：82232209,56:34.0,43:12.0,1,fc2588504733496980f74bff7eaa649e,56610817ad0548ac990e8064cb7dccf9,0,2,2025/4/23
554,13c51bcb8756490ab926026ed29d9d44,e152ade0d3314fbdbc7e235c3f051b32,,武汉爱客云演示店,1,100,,6.02403E+17,4.02411E+17,-1,,01:49.0,49:46.0,1,ae5c59d43c2d40cebd1c059a2769705e,40ee0343993e475d98f38b21c028428a,0,,2025/2/12
556,b4c1d0fcb19c4f788203636479f127ab,e0a3d9f0f5ad41838d8fb1757f33b4f1,,哈尔滨隆港商业管理有限公司机场第六分公司,1,100,,6.02403E+17,4.02411E+17,-1,1.袋收费0.5元无码需后台添加，注意偷拿，提示“逐一扫码出门、不要尾随！” 2.自定义商品：购物袋收费0.5元，礼品盒（在货架上）5元，布袋（收银台里侧）5元、打火机就一种：4.9元。 3.老板电话：13796027347李洋洋 4.密码锁在出门右手边，密码：12131415。 5.卫生巾在收银台里侧,20:37.0,21:32.0,3,489b4c11f3d34eeebe87974914c06211,257a608891d7424c82689e4180588e8d,0,3,2025/4/23
558,e9598a93f9814ec790658f62fb7c6093,bffca1c11d5a4a6289c57105f7bf8a80,,云南众鑫云聚公司,-1,100,,6.02403E+17,,-1,,34:39.0,50:32.0,1,,,0,,2025/2/9
560,4d342153b00646f59a16215284fa7636,cbe5d91d53b7453db90e4b7050f9bcc3,,（废弃）成都苏泊尔,-1,100,,6.02403E+17,,-1,,20:11.0,58:53.0,1,,,0,,2025/2/9
562,4d342153b00646f59a16215284fa7636,37f3c2f503af4bab8ab2d9b7e97fa5ae,,成都苏泊尔无人仓,1,1,,6.02403E+17,,-1,,21:20.0,16:28.0,1,673ea580534740d292fbb02b99f1b28d,25578173b8574fc5a4aaebedb7e94077,0,5,2025/4/17
564,75cec90eaba64862bc81df360b23b124,a7df5ac6ea6348a6b86b52e21abed271,,云眸研发测试店铺,-1,100,,17326051013,,-1,,28:54.0,28:54.0,1,,,0,0,2025/4/16
566,165fd4d5987e45dd969d4d7e6923dff6,6ca801a1c3094b00a0f3cbbbec24dd9e,,浙江起迪便利店,1,100,,6.02403E+17,4.0241E+17,-1,1.出门给开门。购物袋免费，工厂店，暂时没烟，苹果无条码：3.8元/个，已添加自定义商品（无码商品1）。 2.联系人薛志武133 9695 1216--158**8123老板 3.密码锁出门左手边，开门密码654321，24小时值守 4.真人屏,56:16.0,32:15.0,3,e77e84af26ba4c19a136c6a6de8426c3,4830145f6a6f4e4aae9c100eeb09bbaf,0,2,2025/4/23
568,7e403c4822ff4eb78c73dba74fa176ac,899936d42e7a47609e6d9fb2314b6c80,,合肥竹庆超市,1,100,,6.02403E+17,4.02411E+17,-1,1.购物袋免费，出门左侧门是门禁门，密码锁在出门左手边，开门密码1211，没有雪糕柜 4月15日-4月18日23：00-7：30值守期间，满15元赠送斑布抽纸一包或阿萨姆奶茶一瓶，需要指导领取 烟柜下面红色柜门没锁，不让顾客翻！ 冰激凌的木勺棒放在收款台边上计算机边上，提示购买冰激凌的客户自己取 2.老板陈向东133 6666 79033 3.满20元赠送抽纸或者阿萨姆   扫不上码的商品就不售卖,25:28.0,31:14.0,1,5d32d0d41bbe4beb9add2a5b696ac0e3,78dd64812c4e4bee8336fc235aff5401,0,2,2025/4/23
570,7038c171100b405d96f469c1047988c1,e5bf1fa072f64eba9af72e36829d3877,,西安工会医院工会驿站,1,1,,6.02403E+17,,-1,,27:22.0,53:41.0,1,2f458324809d4868861b26fe1e38fdc1,5c3bd906d62a4583a327f57ab139d77c,0,,2025/1/12
572,54ff82599b0845e687881b842ebe25e3,d0607c826f2647b68fb3b46be63e935b,,万德福沈阳依云首府店,1,100,,8.9833E+14,LNWDF2409,-1,1.购物袋收费大0.5中0.3小0.2，出门右手边密码锁，开门密码8个8，后边两门库房+侧边门厕所，下班上锁 2.死角：收银台里侧有一个微波炉、一个豆浆机看不到，店里说没事儿，下班那块设备都会关掉。豆浆机上装豆浆的杯子顾客拿了没事儿 3. 一联店长 曹玉敏13840156703 二联区域经理 李晓彤13504034990 三联大区经理 刘宇楠15802426575,16:40.0,40:19.0,2,c5ae9580c689405191467872a0734354,99bb259cbb6647f1bf48eceff480dbb7,0,3,2025/4/23
574,9c3fcae3972d49adb82f5c8ee07c8536,c21885f581564813a96624aa647cb365,,杭州临平零福记,-1,100,,6.02403E+17,4.02412E+17,-1,,43:37.0,34:20.0,1,887b5ba4b435440eb1b4f9d6cc1bb506,410a73d2147444de89c17247fec20e50,0,,2025/1/12
576,22d4ffa2eae44d91a3423950d119c6ee,ab7ee803bb5b4237996a1bfffed129d4,,万德福沈阳国美黄河北大街二店,1,100,,8.9833E+14,LNWDF2409,-1,,06:58.0,40:04.0,2,f995f27635d945e6a3a4d97edb394d23,feec78f2bdc54d859847425097c6d00f,0,3,2025/4/23
578,600c0b8c469e42459f72c8ca9f96efd1,a45c9ca0768547f4ad93850a0e6e7b14,,黑龙江牡丹江乐众生鲜超市,-1,100,,6.02403E+17,4.02412E+17,60,1.购物袋免费，密码锁在出门左手边，开门密码777999 2.老板赵福莲188 4539 8127,29:13.0,15:03.0,1,07d59c42f11b4925856647b703ceae83,61fd1364e26c4f29a1e4e25a32261840,0,,2025/4/1
580,a9f7f0d8f5f9405cb103e19b7e215b16,b8eb3e00d4584a5f8227fe5d12f9e937,,万德福沈阳东建街店,1,100,,8.9833E+14,LNWDF2409,-1,1.购物袋收费，大0.5中0.3小0.2，密码锁在出门右手边墙上，开门密码8个8,10:33.0,35:18.0,2,3373463354f64f07bb8f6ae530e737b3,2018e9b3510545869fdbebc50c8a8299,0,3,2025/4/23
582,1f16074765d046779ec231ce169164b7,52aceff7e9314685b97b36edb11b874e,,东莞连盈合家欢,-1,100,,6.02403E+17,,-1,,41:06.0,28:25.0,1,,,0,,2025/1/12
584,ce2e9391a6ab4e68890e728a390bb28e,2f96fe235e344a6da0f6f55cb8ba73bd,,万德福沈阳崇山西路店,1,100,,8.9833E+14,LNWDF2409,-1,,59:10.0,43:24.0,2,74f99abbe2c54d98a3c5afce6de33e27,a01feb6c8a5445bb9af4a1e18a8861a4,0,3,2025/4/23
586,fd035ea806e24bb38787924b05f1a34d,61f305a2683c4e7c9e8915cd942b53de,,万德福沈阳长江街店,1,100,,8.9833E+14,LNWDF2409,-1,1.购物袋大0.5中0.3小0.2 2.密码锁在出门右手边，开门密码8个8，值守时间23点-7点 3.视频6里的门通向东北国际医院，值守上锁；视频5左侧门是消防通道值守会锁死； 4.一联张晓茹176 4203 4417，二联区域经理佟雪15140027967，三联吕璠13826496537,00:47.0,28:26.0,2,9e27dab78afa4a469b08ca44baa38699,b1389d90146b4572ba41dab16f06f711,0,3,2025/4/23
588,c963a1e81f4141139de04d7c4c780d36,2d5d7684e50d41acb3c17ddf3afa50c4,,万德福沈阳富民南街店,1,100,,8.9833E+14,LNWDF2409,-1,1.购物袋收费大0.5中0.3小0.2，网络是5G的 2.联系人 一联店长郭军18640407786，二联区域经理古英岐18240466465，三联大区经理周上舒18840692462 3.开门密码8个8，密码锁在出门右手边门框上,01:55.0,16:12.0,2,00e72fde4aa040b6ae92a6acbe051da4,81b35e8099f34f568a5e129bde1846bf,0,3,2025/4/23
590,066eec9861d840f386ddf84c724004d9,e94b83dcd79648aabd5e3a8bd8399520,,万德福沈阳国美建设中路店,1,100,,8.9833E+14,LNWDF2409,-1,1.联通5G网络，袋收费大0.5中0.3小0.2，密码锁安在出门右手边墙上，开门密码8个8 2.糯米糍可以按个散卖，需要打开盒一个个扫码，一盒5个 肉松卷140g的6元可后台添加 3.联系人： 一联店长朱佳慧15542205369，二联区域经理李晓彤13504034990，三联大区经理刘宇楠15802426575,02:57.0,12:27.0,2,c8f7f3b92a8e4395baf5030b25117de8,a34e04c741f846cca8209a64ff73ef29,0,3,2025/4/23
592,893530b1e129428ca830ca909d7cbb09,45a33fbfa285437eac036c4add416011,,万德福沈阳御景新世界店,1,100,,8.9833E+14,LNWDF2409,-1,,28:05.0,58:33.0,2,c980667bb8724335b1eb74c6fc4e157d,6fd84a4cd4d6428e96fa5e26f75b0d8d,0,3,2025/4/23
594,7b29ded06c574e49be128d570b691b80,d32ad13cf14f42aba23a4983b021c2f0,,万德福沈阳市府大路店,1,100,,8.9833E+14,LNWDF2409,-1,1.购物袋收费，大0.5中0.3小0.2，密码锁出门右手边，开门密码8个8，值守时间0点-6点 2.联系人 一联店长陈志华139 4032 7630 二联区域经理吴迪155 2419 9465 三联大区经理关山越134 7839 6269,28:54.0,40:51.0,2,2dfd552ee3274ff48685167351d6632e,e95a51a3b8854e2181d818a57c440d5b,0,3,2025/4/23
596,e4253b6a283a4c6c9e51569b823397da,65b43d4ce6134eed83d69d9aed6dfae3,,萤石网络技术支持部,-1,100,,6.02403E+17,4.02412E+17,-1,,20:06.0,37:19.0,1,bc300f74d2154e41a9112405c1dece5e,b2ab262be53d489ab6710bafc75425c2,0,4,2025/4/22
598,a2f9e8bdcea84140a1f834886df01cb0,2c59885ef94d45209a26d9b1d90c6713,,杭州潮货舱,-1,100,,6.02403E+17,,-1,,31:33.0,35:42.0,1,,,0,,2025/2/26
600,710e53454a564417966bca394f1531d4,b6822df380ca433aa0b37d61f947910f,,杭州亿家汇超市,1,100,,6.02403E+17,4.02412E+17,-1,1.袋免费，成件商品可拆，不卖成条烟，口罩条码在电脑上1元1个，红包小的1元/个，大的2元/个无条码找商品代扫 2.密码锁在出门的右侧，密码：112200 3.老板电话叶：13588475000、吴女士：18072954876 4.熟食不卖,53:17.0,34:42.0,3,32abe8f5eb9e41788a534d99d2c2ab4e,a39ab894ef8749ceb2f0f4182f06daf0,0,2,2025/4/23
602,95d0cc975d2249249ced74af4b79dd74,ff51950c785640bf9eb913caa9752cef,,高宇辰门店3,-1,100,,6.02403E+17,,-1,,59:52.0,34:44.0,3,,,0,,2025/1/24
604,b74b7fdb884f47c997072287304b1fff,2df23cf38a264572a1f632c7bf10f083,,惠州市马安镇鹿江花园一区美宜佳,1,100,,6.02403E+17,4.02412E+17,-1,1.除了送货的上班的，业务员都不接待，都让出去，顾客正常接待，购物袋免费，注意冰柜门，密码锁在出门左手边，密码333315 2.晚间只卖散烟，成提的矿泉水不能拆开 3.有仓库，晚间上锁 4.老板电话：戴先生13422433835,15:07.0,50:31.0,3,697c282a126342b48c1fa01c0e4ca0a0,e0f9c5b2b77a4a418a1f913ff7dc22b2,0,2,2025/4/23
606,be16c026878c480d9a910d8e618fdaf9,a5fa3a29fc574fc68d3c43d5b3b60fce,,乌鲁木齐喜橙新能源开发有限公司,1,100,,6.02403E+17,4.02412E+17,-1,1.购物袋免费，挂在门口对面货架上，无烟。出门往外推 2.无码商品：心相印小包纸巾（红白）1元，洁柔可湿水面纸（米白纸抽）3元，可添加自定义商品 3.密码在出门右手边，密码87842083 4.老板电话：陈女士18999894960 5.24小时值守偶尔来理货,03:22.0,36:36.0,3,c54ccdc141754ce7a8d0dd4e8c561f7b,56749f6340494fdfa78808f046041a50,0,2,2025/4/23
608,93e3395936694893883be7d11b9ac40c,c1a8271bb07140fd93045005dbd3e685,,四川广元24小时便利店（废弃）,-1,100,,6.02403E+17,,-1,,48:43.0,25:39.0,1,,,0,,2025/1/24
610,e7397aaf99a8459fa8e87571e25e7448,b8bf13e54235460398dddee66b39ffc4,,沈阳鑫泊霖便利店,1,100,,6.02403E+17,4.02412E+17,-1,1.袋免费，二楼租给教打台球的（对暗号5803让上楼）；后门红门通向小区上锁；红门侧面有个推拉门是卫生间 2.提示看管宠物，拆包或拆箱先让顾客看看散烟或冰柜里有没有想要的商品 3.老板那振全151 4020 5803 4.开门密码8个9，密码锁在出门右手边 5.吸管在收银台中间位置 6.无码零食0.5元/个（口水娃大刀卤藕0.5鱼豆腐0.5 麻酱爆脆肚0.5香菇豆干0.5火辣辣0.5）可加自定义商,16:37.0,20:15.0,3,f099064ccf0544ed81bb00aa0cfeecc6,580241f264e749508963e4066d1d5fc0,0,2,2025/4/23
612,d18cc2e36b9e4329a460a77b69846334,e4b5d847b359467c9fce72df5b10a884,,福州泰山原浆啤酒步行街店,1,100,,6.02403E+17,4.02412E+17,60,1.袋免费，成件酒水不拆箱，买酒可以送一次性杯子，在冰箱旁边 2.开门密码13579，密码锁安装在出门左手边 3.老板电话150 5979 4741 4.“28天原浆”捆绑一起的：买一送一 12元 小棕瓶3瓶9.9元，马口铁买5瓶送1瓶，打酒机上袋子可自取，有客人拿塑料杯子可送1到2个 5.快递不用发图，让放地上就行,44:27.0,30:31.0,1,e95cd034fd184b66a8a935af36adca90,67c35e4ca7a1436ea5a5e09086f48d0b,0,2,2025/4/23
614,58de904100f14027a6498f457602e054,b3a07a5298334b2d96382919a83d7794,,南宁苏泊尔无人仓,1,1,,6.02403E+17,,-1,,58:04.0,25:51.0,1,914ad9826629453ea24005cd5d60ba86,439dce401f014fb28d83d4aef49ce74f,0,,2025/3/8
616,56b477367ff544f7bdf5d049c70535ee,886e54a556f142b2857e7bd21c06f16a,,山东德州阿坤超市,1,100,,6.02403E+17,4.02412E+17,-1,1.密码锁在出门左手边，密码：654321 2.附近是小区，旁边也有大超市 3.购物袋免费，放在收银台上 4.成条香烟也在烟区，正常售卖，成件商品和成条烟顾客自己可以拆 5.老板电话：宋先生15998784299,32:54.0,48:42.0,3,04d23a33338545989d68c541e70a40b0,0e68cb1a06be4b1c861da7131798b896,0,2,2025/4/23
618,72f9de80cfc748c6b4e09950c3dc4c41,ee1e39e54ed048a98adf0431046e2158,,成都双流鸿运达超市,1,100,,6.02403E+17,4.02412E+17,60,1.购物袋免费，成件的商品不可以拆包。 2.密码锁在出门的左侧，密码：12345678 3.散装的商品遮盖不售卖（白天货在外面，晚上会推进店内） 4.老板朱大美：15928737805,00:28.0,13:45.0,1,73ffb8b965594b4b94fd3536a9a84636,954f8b15fd62468fa1b2a2e165720404,0,2,2025/4/23
620,296c51f7bd8944bda44cea58267ebfaf,184afc85c527490f913efd4987566073,,贵州六盘水连城国际全又佳超市,1,100,,6.02403E+17,4.02412E+17,60,1.购物袋免费，密码锁安装在出门左侧，开门密码198484 2.老板黄方圆188 8686 4131 3.没安门阻器没有安装条件，门可以开到90度，提示关门 4.有称重商品，晚间不售卖，老板会遮盖上。,55:30.0,34:40.0,1,131a72e20a0143e08dc2627ce683b7e3,9c4b751202884c9899d77d34997cd185,0,2,2025/4/23
622,856e5afac89e48409ab25e56582ac8bc,331e3b95651249f6b3e7a3e2f9af09b7,,广东揭阳小港便利店,1,100,,6.02403E+17,4.02412E+17,60,袋免费，出门拉左侧的门，支付成功自动开门，多多买菜自取后报群里，成件商品可拆包 2.老板黄先生：13580180399 3.密码锁在出门的右侧，密码：640399 电池扫码是一节的价格,46:46.0,16:23.0,1,c8fef75219de482ea1de49665fd1f22f,ccc726640c4d4c278070b9ef6c341eea,0,2,2025/4/23
624,1bad83bfcf884d27959d5b16bf24a93f,a76eb005aa684346bc132457c29018df,,四川广安24小时便利店,1,100,,6.02403E+17,4.02412E+17,60,1.袋免费， 微波进店，成条烟正常卖（不让拆包），进门右侧是三门冰柜 2.密码锁在出门右手边，开门密码159357 3.老板潘娟147 0823 4303,24:13.0,50:40.0,1,9b53805de1984e02a59ca54e167df86b,7e79fd4703ff4d698c155718e15faac4,0,2,2025/4/23
626,6abc705e603b43478c65d4962ce8accf,9f537c4f4b5c4766b9b636285c83bed2,,杭州卓韵便利店,1,100,,6.02403E+17,4.02412E+17,-1,1.购物袋免费，成件商品可以拆包 2.密码锁在出门左手边，密码：112200 3.朱老板T:13732253482和13588866565 4.大华的设备。厕所晚间上锁 5.烤肠机上有代扫的码：冬被、布鞋,58:55.0,43:50.0,3,670775a34d1249cb8edee076f44bd0ad,a81e81a45d7145689b3fba54ea6b08ca,0,2,2025/4/23
628,f563576085a845ec9eb99dbc5f9665da,0fee0c4edfc44885a1d4abc66dcc8083,,贵阳谁与争锋土特产店,1,100,,6.02403E+17,4.02412E+17,60,1.袋免费，密码锁在出门右手边门框上，开门密码123456 2.老板电话189 8400 5953，136 0851 8338 3.腊肉可以扫码，暂无烟，后期烟打算放在水柜旁边的木头货架上,35:00.0,07:06.0,1,009ca07e470243929b3c644d66fb6646,26f4fda5e779432493cf56a0310c0dd5,0,2,2025/4/23
630,e1e2f7b6f2734b96a83c7f41f9e624d2,7db6bd5c608f4200a873bdd01d3e9a6b,,广东佛山东鹏商行,1,100,,6.02403E+17,4.02412E+17,-1,1.主动给顾客开门，微波进店。多提示袋免费（收银台侧面），扫不上码告诉老板，卖成条烟，成件商品不让拆 2.密码锁在出门右手边墙上，开门密码802052 3.出门左侧门是门禁门，出门往外推门 4.老板林晓玲185 6680 2052,19:37.0,52:06.0,3,f16621b341644c66a76b9d628fc663a6,ee3a62159bb842b9a766e3a012e08942,0,2,2025/4/23
632,6ba23c66d52a46d39e0cee2c32a6d894,4ced1c3756f2401b9b45fcd1d8791707,,河南漯河巡物社外滩店,1,100,,6.02403E+17,4.02412E+17,-1,1.购物袋免费在收银台外侧，没有烟，不切码流，主码流子码流是一样的，切完没变化 2.密码锁安装在出门左手边密码锁密码：0835 3.店里两门，值守开南门，北门上锁，北门灰色冰柜冬天没放东西、夏天放 4.老板电话：180 0395 0835,55:16.0,43:51.0,3,bde21b138ff8430bb3f4abd0c87fdd75,9b321066756d4d4abccdac6bab01f5dd,0,2,2025/4/23
634,4cd3111390774f3da23b31966cb5e7f5,686fe808679a423383796548b99709b0,,合肥毅阳弘邻捷生活超市,-1,100,,6.02403E+17,4.02412E+17,60,1.购物袋免费，成件商品不能拆 2.成条烟不卖，烟的单品超过两盒不卖，不同的烟可以 3.2个门，密码锁都在出门的左侧，密码：20052016 4.葛老板T：13965079879 5.两个门：收银台的正前方及左侧,25:21.0,44:01.0,1,073506b493b74c828f6be9909bb787aa,abb909a99f1748c0bee4dc198320b268,0,2,2025/4/23
