id,order_id,product_id,product_name,product_url,product_price,product_count,create_time,update_time,dt,category,position,stock,sales
2026476,YS202503270057590001,6.92E+12,Free飞迷你丝薄纯棉表层卫生巾8片#,,5.8,1,57:59.0,57:59.0,2025/4/8,卫生,B497,44,7
1455348,YS202502212035510001,6.92E+12,活菌酸奶冰淇淋,,3.5,1,35:51.0,35:51.0,2025/4/19,冷冻,A496,68,2
4618,2.02E+21,6.92E+12,蒙牛 大甜筒牛奶巧克力雪糕 65g/支,,2,2,24:53.0,24:53.0,2025/2/3,雪糕,B497,47,54
444748,YS202410310346550001,6.92E+12,麻辣味豆腐干,,4,1,46:55.0,46:55.0,2025/1/8,零食,A497,97,27
526558,YS202411150014430001,6.92E+12,香香嘴牛皮豆干五香味90g,,6,1,14:44.0,14:44.0,2025/3/7,零食,B498,21,66
1138690,YS202501282129050001,6.92E+12,亲亲果冻苹果味,,4,1,29:05.0,29:05.0,2025/4/18,果冻,A497,11,28
2055800,YS202503280856260001,6.92E+12,饭扫光爆炒菌片,,3,1,56:26.0,56:26.0,2025/4/15,食品,B498,0,5
4322,2.02E+21,6.92E+12,佳龙 五谷杂粮辣条 16g,,0.5,2,47:28.0,47:28.0,2024/11/25,零食,A498,93,13
420920,YS202410252237200001,6.92E+12,溜溜梅情人梅,,6,1,37:21.0,37:21.0,2025/3/20,零食,B499,52,62
1693490,YS202503092215010001,6.92E+12,冈本003超润滑安全套,,32.9,1,15:02.0,15:02.0,2025/3/10,避孕,A498,30,3
299534,YS202409261851330001,6.92E+12,无穷精品爱辣鸡爪50g(1箱*50包）,,12.5,1,51:34.0,51:34.0,2025/3/26,零食,B499,74,28
405672,YS202410220312440001,6.92E+12,洽洽瓜子,,8,1,12:45.0,12:45.0,2024/11/4,零食,A499,89,96
878882,YS202501041340080001,6.92E+12,湘霸王素羊肉串80g,,3.5,1,40:09.0,40:09.0,2025/4/16,食品,B500,86,12
498520,89833010718361120241110PRD000099,6.92E+12,乐事清新清爽黄瓜味40g,,5.2,1,02:40.0,02:40.0,2025/3/22,零食,A499,98,3
309176,YS202409290113390001,6.92E+12,40g奇多妙脆角魔力炭烧味,,3.85,1,13:39.0,13:39.0,2025/3/21,零食,B500,72,41
520956,89833010718361120241114PRD000044,6.92E+12,多力多滋爆香热辣味68g,,6.8,1,55:49.0,55:49.0,2025/4/20,零食,A500,29,44
995666,YS202501170018170001,6.92E+12,乐事自然滋味沁柠味65g,,6.8,1,18:17.0,18:17.0,2025/4/22,零食,B501,45,30
508794,89833010718361120241111PRD000113,6.92E+12,乐事无限嗞嗞烤肉味90g,,8.5,1,37:03.0,37:03.0,2025/3/26,零食,A500,74,7
2373064,YS202504110201580001,6.92E+12,南北特鸭翅根盐焗味[45g],,3,1,01:59.0,01:59.0,2025/4/20,零食,B501,90,47
1080218,YS202501240930240001,6.92E+12,南北特厚切素牛排烧烤味[28g],,1,1,30:24.0,30:24.0,2025/4/21,素排,A501,91,62
725630,YS202412160244490001,6.92E+12,万冠咸鸭蛋58g,,2.5,5,44:50.0,44:50.0,2025/4/9,蛋类,B502,65,74
381632,YS202410161250390001,6.92E+12,900ml百事可乐,,4,1,50:40.0,50:40.0,2025/4/10,瓶装,A501,29,63
1912198,YS202503212318130001,6.92E+12,脆骨丸（熏煮香肠）,,2,1,18:13.0,18:13.0,2025/4/16,香肠,B502,26,14
2399600,YS202504120209410001,6.93E+12,卡奇板栗粗粮锅巴咸蛋黄味200g,,6.5,1,09:41.0,09:41.0,2025/4/14,零食,A502,43,88
1397282,YS202502161945510001,6.93E+12,豪牌打火机,,3,1,45:52.0,45:52.0,2025/3/26,火机,B503,16,11
849968,YS202501010403100001,6.93E+12,利江五香花生280g,,12,1,03:10.0,03:10.0,2025/4/18,零食,A502,7,49
317700,YS202410010034250001,6.93E+12,统一酸梅汤风味饮料1L,,4.5,1,34:25.0,34:25.0,2025/4/19,饮料,B503,42,50
309920,YS202409290314540001,6.93E+12,焕神海之言柠檬PET1L,,6,1,14:55.0,14:55.0,2025/3/1,饮料,A503,14,84
1944,4c6cb06eafe8488db3620b1558839cc6,6.93E+12,统一  小茗同学  青柠红茶  480ml,,5,1,57:57.0,57:57.0,2024/10/28,饮料,B504,87,60
485118,89833010718361120241107PRD000110,6.93E+12,统一海之言百香果500ml,,4,1,38:50.0,38:50.0,2024/11/20,饮料,A503,98,63
389958,89833010718361120241018PRD000016,6.93E+12,统一来一桶红烧牛肉面138g,,5.5,1,22:55.0,22:55.0,2024/11/7,方便,B504,88,4
2086590,YS202503292123240001,6.93E+12,桂花嫂白胡椒粉35g,,3.8,1,23:24.0,23:24.0,2025/4/4,调料,A504,51,5
970020,YS202501140534240001,6.93E+12,凡小妹臭干子[80g],,3.5,1,34:24.0,34:24.0,2025/4/13,零食,B505,74,97
297772,YS202409260324560001,6.93E+12,淳风派鹌鹑蛋(香辣味)(80g),,3.5,1,24:57.0,24:57.0,2025/4/6,零食,A504,80,24
986716,YS202501160110580001,6.93E+12,简言织基础男中袜(两双装)2MZ2004(26-28cm),,13,1,10:59.0,10:59.0,2025/4/6,袜子,B505,10,9
1207716,YS202502011432260001,6.93E+12,生活随笔抽绳垃圾袋(45个(45cm*50cm)),,12,1,32:26.0,32:26.0,2025/4/9,垃圾,A505,19,96
1489646,YS202502240721540001,6.93E+12,淳风派抹茶吐司[80g],,5,1,21:54.0,21:54.0,2025/4/6,糕点,B506,4,40
794042,89833010718361120241225PRD000196,6.93E+12,中乳嚼酸奶（蓝莓+桑葚+燕麦爆珠）,,3.8,1,55:39.0,55:39.0,2025/4/13,乳饮,A505,20,9
1212280,YS202502012109110001,6.93E+12,80g春桂（山楂片）,,3,1,09:11.0,09:11.0,2025/3/30,食品,B506,9,96
967632,89833010718361120250114PRD000048,6.93E+12,金恩凡提香酥肉50g,,9.9,1,16:54.0,16:54.0,2025/4/2,肉干,A506,42,29
606528,YS202411290028470001,6.93E+12,130g上珍果酒鬼锅巴,,4.95,1,28:47.0,28:47.0,2025/1/23,零食,B507,6,79
1807566,YS202503160532390001,6.93E+12,保友手套,,3,1,32:40.0,32:40.0,2025/4/17,手套,A506,67,35
590278,YS202411260129120001,6.93E+12,金磨坊手撕素肉卷五香味26g,,1.5,1,29:12.0,29:12.0,2025/1/14,零食,B507,87,34
1443080,YS202502202121320001,6.93E+12,18g金磨坊（素毛肚）香辣,,1.5,1,21:32.0,21:32.0,2025/3/20,辣肚,A507,44,84
1904652,YS202503211454100001,6.93E+12,小鱼,,1,1,54:11.0,54:11.0,2025/3/25,鱼类,B508,6,49
1686144,YS202503090752160002,6.93E+12,叫花鸡味片片爽,,6,2,52:17.0,52:17.0,2025/4/22,零食,A507,20,15
728966,YS202412161828420001,6.93E+12,现春爆浆,,2.5,1,28:43.0,28:43.0,2025/4/19,爆浆,B508,96,24
242726,YSWRD2024091221160044500001,6.93E+12,老白干42,,10,1,16:00.0,16:00.0,2024/11/10,白酒,A508,23,85
2183926,YS202504030441530001,6.93E+12,洁丽雅（颜色随机1条/份 6717）简约毛巾72*33cm,,15,1,41:53.0,41:53.0,2025/4/10,毛巾,B509,15,26
1071564,YS202501231946190001,6.93E+12,山椒凤爪,,2.5,1,46:20.0,46:20.0,2025/4/22,零食,A508,33,78
333882,YS202410040346410001,6.93E+12,盐津铺子魔芋脆爆肚红油麻酱味15g,,1,2,46:42.0,46:42.0,2025/2/7,零食,B509,86,31
2676356,YS202504220112150001,6.93E+12,*-203三笑完美纤柔细毛牙刷,,7,1,12:16.0,12:16.0,2025/4/23,牙刷,A509,74,98
1261406,YS202502050001260001,6.93E+12,佳雪牙刷成人牙刷万根刷毛软毛微米细密刷丝竹炭孕期情,,15,1,01:27.0,01:27.0,2025/4/22,牙刷,B510,17,4
634240,YS202412030544180001,6.93E+12,上好佳鲜虾片30g,,2.5,1,44:19.0,44:19.0,2025/3/30,零食,A509,88,22
412424,YS202410232306230001,6.93E+12,830g喜友来黄桃罐头,,12.1,1,06:23.0,06:23.0,2025/4/22,罐头,B510,0,73
1072674,YS202501232200290001,6.93E+12,金达日美梳子,,9,1,00:29.0,00:29.0,2025/3/2,梳子,A510,88,24
1046264,YS202501211416020001,6.93E+12,马桶吸42002红大号,,13,1,16:03.0,16:03.0,2025/2/24,马桶,B511,90,91
944856,YS202501111835120001,6.93E+12,金达日美长柄鞋刷RM41413,,2.5,1,35:13.0,35:13.0,2025/4/23,鞋刷,A510,56,45
1040988,YS202501210128050001,6.93E+12,白家酸辣粉,,5,1,28:06.0,28:06.0,2025/4/16,食品,B511,91,22
2377646,YS202504110600070001,6.93E+12,喜之郎袋装果冻,,1,1,00:08.0,00:08.0,2025/4/11,果冻,A511,91,16
683656,89833010718361120241210PRD000041,6.93E+12,优乐美奶茶杯香芋,,3,1,46:07.0,46:07.0,2025/3/30,饮品,B512,7,39
1806928,YS202503160440350001,6.93E+12,皓月清真鸡肉肠,,2.5,1,40:36.0,40:36.0,2025/4/16,肉肠,A511,43,82
2237538,YS202504051115160001,6.93E+12,球多多-白桃口味雪泥（80克*24袋）,,3,1,15:16.0,15:16.0,2025/4/16,零食,B512,68,39
485642,89833010718361120241108PRD000020,6.93E+12,红太阳青芥辣43g,,5.5,1,04:43.0,04:43.0,2025/1/24,调味酱,A512,54,5
2448934,YS202504140112210001,6.93E+12,美丹 无蔗糖鲜葱味白苏打饼干 118g/袋,,3,1,12:21.0,12:21.0,2025/4/17,饼干,B513,15,63
1406364,YS202502171227010001,6.93E+12,百诺65g麦丽素,,4.5,1,27:02.0,27:02.0,2025/4/22,糖果,A512,89,21
2502754,YS202504160245280001,6.93E+12,雀巢茶萃油柑茉莉花茶250ml,,3,1,45:28.0,45:28.0,2025/4/22,茶饮,B513,60,30
2636258,YS202504201904400001,6.93E+12,2026镜子,,3,1,04:41.0,04:41.0,2025/4/20,镜面,A513,83,52
1231936,YS202502022358340001,6.93E+12,过桥米线,,6,1,58:35.0,58:35.0,2025/4/9,餐饮,B514,59,73
1530664,YS202502271317500001,6.93E+12,晨光星火舱,,5,2,17:50.0,17:50.0,2025/3/18,舱舱,A513,95,20
1023916,YS202501191427170001,6.93E+12,杰士邦敢做敢爱避孕套3只,,12,1,27:18.0,27:18.0,2025/3/21,避孕,B514,61,98
784726,YS202412241557360001,6.93E+12,东北老奶糕榴莲盒,,20,1,57:37.0,57:37.0,2025/4/23,糕点,A514,34,25
318188,YS202410010114440001,6.93E+12,椰牛,,12.5,1,14:45.0,14:45.0,2025/2/6,椰牛,B515,0,35
909676,YS202501072324240001,6.93E+12,70克津味梅菜笋丝,,1.65,1,24:24.0,24:24.0,2025/4/22,食品,A514,30,19
1660186,YS202503080012300001,6.93E+12,大鹏奶油杏肉30g,,1,1,12:30.0,12:30.0,2025/4/6,零食,B515,73,85
302208,YS202409270629170001,6.93E+12,康泽源川香把把烧川香味82g,,6,1,29:18.0,29:18.0,2024/12/23,调味品,A515,10,100
1190414,YS202501311721550001,6.93E+12,金锣无淀粉火腿380g,,18,1,21:56.0,21:56.0,2025/3/20,肉类,B516,23,0
1945166,YS202503230452450001,6.93E+12,金锣好口福捆绑,,9.9,1,52:45.0,52:45.0,2025/3/25,食品,A515,4,75
856682,YS202501020002080001,6.93E+12,巧大娘素爆肚麻油味20g,,1,2,02:09.0,02:09.0,2025/4/16,零食,B516,14,42
1178180,YS202501302210180001,6.93E+12,衡水老白干580,,30,1,10:18.0,10:18.0,2025/4/19,白酒,A516,1,97
2566494,YS202504181411580002,6.93E+12,中沃体质电解质水1L,,5,1,11:59.0,11:59.0,2025/4/20,饮品,B517,98,11
410222,YS202410230427360001,6.93E+12,2855清清美多彩海绵沐浴花,,8,1,27:37.0,27:37.0,2024/12/24,沐浴,A516,65,40
1174690,YS202501301958190001,6.93E+12,清清美一次性纸碗,,9,1,58:19.0,58:19.0,2025/4/15,纸碗,B517,59,71
1461236,YS202502220239140001,6.93E+12,阿苗香瓜子,,3.9,1,39:14.0,39:14.0,2025/3/17,坚果,A517,28,38
2165758,YS202504021132190001,6.93E+12,下饭菜,,7.5,1,32:20.0,32:20.0,2025/4/16,家常,B518,61,99
1617062,YS202503050029020001,6.93E+12,伍利麻辣海带丝53g,,2,1,29:03.0,29:03.0,2025/4/10,海带,A517,51,22
1254844,YS202502041449010001,6.93E+12,手撕烤脖,,2.5,1,49:01.0,49:01.0,2025/4/3,烤脖,B518,20,16
595516,YS202411270041020001,6.93E+12,天天好日子小肉肠香辣味80g,,9.9,1,41:03.0,41:03.0,2025/2/7,零食,A518,34,77
485934,YS202411080141500001,6.93E+12,麦香隆桂花味云片糕,,12,1,41:51.0,41:51.0,2025/1/15,糕点,B519,62,17
294726,YS202409251048500001,6.93E+12,古镇毛毛鱼,,3,1,48:50.0,48:50.0,2024/12/13,鱼串,A518,56,74
828468,YS202412300547090001,6.93E+12,乡下香香烤翅根蜂蜜味40g,,3,2,47:09.0,47:09.0,2025/2/6,零食,B519,18,60
1361530,YS202502132307370001,6.93E+12,舒客美白护龈牙膏优惠装,,32,1,07:38.0,07:38.0,2025/3/24,牙膏,A519,52,27
809778,YS202412280053050001,6.93E+12,品品麻辣牛板筋,,2.4,1,53:06.0,53:06.0,2025/1/4,辣条,B520,53,75
1596986,YS202503031705070001,6.93E+12,湘妹子榨菜,,9,1,05:07.0,05:07.0,2025/3/30,榨菜,A519,97,49
2411770,YS202504121613500001,6.93E+12,迎驾山泉饮用天然水550ML*24,,25,1,13:50.0,13:50.0,2025/4/23,饮用水,B520,11,96
324316,YS202410020413320001,6.93E+12,500ml芬达葡萄味,,3.3,1,13:33.0,13:33.0,2025/4/20,饮料,A520,69,67
327704,YS202410030014560001,6.93E+12,芬达橙味易拉罐,,2.5,1,14:57.0,14:57.0,2025/3/29,饮料,B521,40,15
306888,YS202409281136030001,6.93E+12,芬达(橙味/零卡)500ML,,3,1,36:03.0,36:03.0,2024/11/13,饮料,A520,4,41
1273084,YS202502052322580001,6.93E+12,葡萄糖补水液,,5,2,22:59.0,22:59.0,2025/4/21,补水,B521,98,72
1926184,YS202503221224190001,6.93E+12,XN康怡千层榴莲(榴莲口味脆皮雪糕),,5,1,24:19.0,24:19.0,2025/4/17,雪糕,A521,95,86
2213418,YS202504041028560001,6.93E+12,精制碘盐（加碘食用盐）400g,,2,2,28:56.0,28:56.0,2025/4/22,食用,B522,93,41
413180,YS202410240049310001,6.93E+12,光顺香辣猪蹄,,16,1,49:32.0,49:32.0,2024/11/10,熟食,A521,55,35
2246436,YS202504052124190001,6.93E+12,欢夫蓝莓味,,1,1,24:20.0,24:20.0,2025/4/16,甜味,B522,75,16
1334876,YS202502110737590001,6.93E+12,春纪牙刷223,,7.5,1,38:00.0,38:00.0,2025/3/30,牙刷,A522,69,35
1763712,YS202503140040390001,6.93E+12,吕花茶清漾凝润保湿净屑洗发水400ml,,43.8,1,40:40.0,40:40.0,2025/4/13,洗发,B523,39,85
1389852,YS202502160145330001,6.93E+12,麻辣王子 霸王丝青豆辣条20g/袋,,1,1,45:34.0,45:34.0,2025/3/15,辣条,A522,23,69
2161402,YS202504020409340001,6.93E+12,麻酱爆肚米辣味,,1,1,09:35.0,09:35.0,2025/4/23,麻辣,B523,2,61
1057284,YS202501221209560001,6.93E+12,20包菩天下鱿鱼/烧烤味,,1,1,09:57.0,09:57.0,2025/4/18,零食,A523,76,65
509692,89833010718361120241112PRD000037,6.93E+12,凯涛奇乐吧薯片牛肉味50g,,2,1,29:50.0,29:50.0,2025/4/20,零食,B524,73,28
1825632,YS202503170637430001,6.93E+12,羊绒保暖内衣套装,,90,1,37:43.0,37:43.0,2025/4/4,暖内衣,A523,0,60
499352,YS202411100819310001,6.93E+12,咸事盐焗鸡腿,,12,1,19:31.0,19:31.0,2024/12/20,盐焗,B524,39,45
2424388,YS202504130149310001,6.93E+12,加减乘除藕片黑鸭味140g(140g),,10,1,49:31.0,49:31.0,2025/4/19,零食,A524,34,6
2458238,YS202504141024130001,6.93E+12,加减乘除100g酸甜梅肉,,6.5,1,24:13.0,24:13.0,2025/4/16,零食,B525,69,75
410774,YS202410230902490001,6.93E+12,香辣鱼皮,,6,1,02:49.0,02:49.0,2025/4/22,零食,A524,47,49
1229160,YS202502022158130001,6.93E+12,加减红梅,,6,1,58:13.0,58:13.0,2025/3/24,药品,B525,49,76
1384896,YS202502152100360001,6.93E+12,加减乘除正宗话梅70g,,6.5,1,00:37.0,00:37.0,2025/3/25,零食,A525,64,17
1036904,YS202501202048050001,6.93E+12,加减冰淇淋棉花糖70克,,5,1,48:05.0,48:05.0,2025/4/10,甜品,B526,10,48
2234080,YS202504050525420001,6.93E+12,加减乘除芒果干130g ·恒达,,12,1,25:43.0,25:43.0,2025/4/19,零食,A525,96,77
460794,YS202411031944050001,6.93E+12,口味王,,30,1,44:06.0,44:06.0,2025/4/15,食品,B526,81,55
679914,YS202412091724200001,6.93E+12,卧龙网格小米锅巴（牛肉味）128g(1箱*30包),,5.5,1,24:21.0,24:21.0,2025/4/9,零食,A526,64,88
2490942,YS202504151934050001,6.93E+12,湘食神腐乳世家,,16,1,34:06.0,34:06.0,2025/4/16,腐乳,B527,8,93
2069954,YS202503290111080001,6.93E+12,RX-2210,,6,1,11:09.0,11:09.0,2025/4/15,电容,A526,75,13
328052,YS202410030100140001,6.93E+12,余乐会铁板鱿鱼蒜蓉味,,1.2,4,00:14.0,00:14.0,2025/4/23,食品,B527,80,65
865106,YS202501030030250001,6.93E+12,D金牌吉乡里柴火干,,4,1,30:26.0,30:26.0,2025/1/31,干柴,A527,1,46
1113940,YS202501270504000001,6.93E+12,南诺信20g单爪,,2.5,6,04:01.0,04:01.0,2025/3/28,单爪,B528,2,92
959136,YS202501130152000001,6.93E+12,啃仔香辣鸭翅根40g,,2,1,52:01.0,52:01.0,2025/4/23,零食,A527,89,2
435966,YS202410290219140001,6.93E+12,月亮街兰花豆五香味,,2.75,1,19:14.0,19:14.0,2025/3/24,零食,B528,59,75
834102,YS202412310019250001,6.93E+12,面包,,6,2,19:25.0,19:25.0,2025/3/29,食品,A528,68,17
2443530,YS202504132205080002,6.93E+12,虾味条,,9,1,05:09.0,05:09.0,2025/4/22,零食,B529,83,53
571352,89833010718361120241123PRD000013,6.93E+12,21g酷滋无糖薄荷糖（百香果味）,,12.9,1,16:35.0,16:35.0,2025/3/30,薄荷,A528,4,23
299482,YS202409261844410001,6.93E+12,旺旺卡兹脆椰蓉乳70g,,6,1,44:41.0,44:41.0,2025/4/7,零食,B529,71,49
1858176,YS202503190123470001,6.93E+12,旺旺旺仔QQ糖青苹果味36g,,2,1,23:47.0,23:47.0,2025/3/19,糖果,A529,73,99
926384,YS202501091932480001,6.93E+12,弘生新华无盖沥水皂盒XH-3306,,6,1,32:48.0,32:48.0,2025/4/5,皂盒,B530,93,5
278824,YSWRD2024092102430385000001,6.93E+12,好哈生椰拿铁含乳饮料300g,,8,1,43:04.0,43:04.0,2025/3/29,饮品,A529,25,91
704404,YS202412130018150001,6.93E+12,东利香辣鸡翅味豆香锅巴108g,,3.5,1,18:15.0,18:15.0,2025/3/1,零食,B530,83,63
808190,YS202412272252430001,6.93E+12,金联 26克金联豆,,0.5,2,52:44.0,52:44.0,2025/1/24,金属豆,A530,98,77
2665614,YS202504211848370001,6.93E+12,可口萝卜,,0.5,1,48:38.0,48:38.0,2025/4/23,萝卜,B531,70,23
440894,YS202410300442530001,6.93E+12,福春山果之情好客山楂片300克,,5,1,42:53.0,42:53.0,2025/4/22,零食,A530,31,97
1448582,YS202502210305020001,6.93E+12,金沙河原味刀削面皮250g,,4,1,05:03.0,05:03.0,2025/3/5,面皮,B531,57,55
1274716,YS202502060037510001,6.93E+12,金沙河高筋玉带挂面1kg,,8,1,37:51.0,37:51.0,2025/3/30,挂面,A531,28,74
1304634,YS202502082018550001,6.93E+12,新亚泰 大佛掌,,1.5,1,18:55.0,18:55.0,2025/3/16,品名称,B532,7,7
2338128,YS202504091858320001,6.93E+12,可乐冰条,,1,2,58:33.0,58:33.0,2025/4/22,冰条,A531,92,41
1258266,YS202502042104110001,6.93E+12,葡萄沙沙,,1,1,04:12.0,04:12.0,2025/4/22,食品,B532,15,29
2538156,YS202504171308360001,6.93E+12,雪派芋泥椰乳70g,,2,1,08:37.0,08:37.0,2025/4/17,食品,A532,68,100
296446,YS202409252358010001,6.93E+12,五香蛋,,1,3,58:01.0,58:01.0,2025/4/6,蛋类,B533,30,44
1510310,YS202502260047580001,6.93E+12,德发莫小希草莓味酸奶果粒50g（远远）1,,2,1,47:58.0,47:58.0,2025/4/2,零食,A532,24,79
1502060,YS202502250616370001,6.93E+12,燕京啤酒整箱,,60,1,16:37.0,16:37.0,2025/4/21,啤酒,B533,28,65
2265566,YS202504061444220001,6.93E+12,乖媳妇香辣脱骨凤爪48g,,7,1,44:23.0,44:23.0,2025/4/9,零食,A533,13,89
512996,YS202411122028590001,6.93E+12,百事可乐可乐型汽水600ml,,3.5,1,28:59.0,28:59.0,2025/4/23,饮料,B534,6,68
1710898,YS202503102341410001,6.93E+12,绿叶天然蜂蜜,,5,1,41:42.0,41:42.0,2025/4/23,蜂蜜,A533,92,55
318232,YS202410010121520001,6.93E+12,鹌鹑蛋,,1.5,1,21:52.0,21:52.0,2025/4/19,蛋类,B534,57,58
1199056,YS202501312353480001,6.93E+12,青苹果6001-2压吹杯,,8,1,53:48.0,53:48.0,2025/3/2,杯子,A534,10,9
519504,YS202411132220210001,6.93E+12,淇乐多流心糯米糍(炼乳红豆/,,1,1,20:22.0,20:22.0,2025/4/6,甜品,B535,66,92
2431482,YS202504130759470001,6.93E+12,拉丝粉,,3,1,59:47.0,59:47.0,2025/4/13,粉剂,A534,84,39
2416056,YS202504122107460001,6.93E+12,化氏嫩玉米,,6,1,07:46.0,07:46.0,2025/4/21,食品,B535,71,73
2563882,YS202504181116220001,6.93E+12,甜牛奶520ml,,6,1,16:22.0,16:22.0,2025/4/22,液态,A535,2,50
2347434,YS202504100125200001,6.93E+12,简西兰橙复合果汁450ml,,6,1,25:20.0,25:20.0,2025/4/23,果汁,B536,39,69
1280612,YS202502061523120001,6.93E+12,果冻,,1,1,23:13.0,23:13.0,2025/4/17,食品,A535,67,51
454700,YS202411021601460001,6.93E+12,飞旺80g香辣面,,3,1,01:46.0,01:46.0,2025/3/27,面食,B536,80,75
587270,YS202411251212110001,6.93E+12,万幸素黄鱼小麻辣 30包,,0.5,1,12:11.0,12:11.0,2024/12/12,零食,A536,64,22
2525924,YS202504170116470001,6.93E+12,青菜面。,,1,1,16:47.0,16:47.0,2025/4/18,面食,B537,56,55
1140246,YS202501282224390001,6.93E+12,茶树菇,,1,1,24:39.0,24:39.0,2025/4/21,菌菇,A536,31,29
492316,89833010718361120241109PRD000092,6.94E+12,RIO强爽白葡萄伏特加风味鸡尾酒500ml,,14.8,1,03:57.0,03:57.0,2025/3/9,鸡尾,B537,80,24
1724980,YS202503112129530002,6.94E+12,得力S06中性笔0.5mm弹簧头,,2.5,2,29:54.0,29:54.0,2025/4/4,笔具,A537,85,38
1940490,YS202503230138410001,6.94E+12,得力思达记号笔(红)6881,,3,2,38:41.0,38:41.0,2025/4/16,笔,B538,23,79
611380,YS202411292218420001,6.94E+12,金紫阳辣子鸡拌面#,,7,1,18:42.0,18:42.0,2025/1/27,拌面,A537,67,14
1022782,YS202501191004240001,6.94E+12,白象超大袋五连包香辣牛肉面120克*5袋,,17,1,04:25.0,04:25.0,2025/4/22,面食,B538,61,63
2198290,YS202504032251080001,6.94E+12,卫龙魔芋爽酸辣素毛肚,,14,1,51:09.0,51:09.0,2025/4/9,零食,A538,39,86
1770704,YS202503140924200001,6.94E+12,广财农家香肠60g,,8.25,1,24:20.0,24:20.0,2025/4/8,香肠,B539,29,42
886498,YS202501050511440001,6.94E+12,无糖老冰棍,,5,1,11:44.0,11:44.0,2025/1/18,冷饮,A538,22,34
556780,YS202411200212590001,6.94E+12,贤哥琵琶鸡腿,,7,1,13:00.0,13:00.0,2024/12/27,美食,B539,10,4
1012822,YS202501181533100001,6.94E+12,牛老三卤猪皮20g,,1,1,33:10.0,33:10.0,2025/2/23,卤肉,A539,3,86
2200446,YS202504032354410001,6.94E+12,口水娃五香味兰花豆30g,,1.5,2,54:41.0,54:41.0,2025/4/6,零食,B540,72,99
755724,YS202412201704100001,6.94E+12,杨枝甘露,,13,1,04:11.0,04:11.0,2025/1/18,甜品,A539,30,40
15558,YSWRD2024062119350846000001,6.94E+12,红枣,,5,1,35:08.0,35:08.0,2024/11/13,干果,B540,3,60
1539392,YS202502280213480001,6.94E+12,好媳妇纸杯,,6,1,13:48.0,13:48.0,2025/3/28,纸杯,A540,55,45
837060,YS202412310653290001,6.94E+12,旺仔原味牛奶糖58g,,3.9,1,53:30.0,53:30.0,2025/3/26,糖果,B541,60,61
1889472,YS202503202104050001,6.94E+12,旺仔42g牛奶糖草莓,,4.5,1,04:05.0,04:05.0,2025/4/6,糖果,A540,4,99
879328,YS202501041652110001,6.94E+12,海望鱼虾板烧香辣味26g,,2,1,52:11.0,52:11.0,2025/2/12,香辣,B541,1,39
628796,YS202412021152200001,6.94E+12,邬辣妈70g香酥鱼仔(老坛酸菜),,5,1,52:21.0,52:21.0,2025/2/10,零食,A541,64,21
567692,YS202411220859250001,6.94E+12,(KT)邬辣妈碳烧素牛排100g（6C07-S）,,4,1,59:26.0,59:26.0,2025/3/8,肉类,B542,87,99
1936836,YS202503222342010001,6.94E+12,名流加倍润滑安全套,,9.9,1,42:01.0,42:01.0,2025/3/27,避孕,A541,42,51
1545546,YS202502281420030001,6.94E+12,大象,,10,1,20:03.0,20:03.0,2025/4/22,象牙,B542,40,35
1558528,YS202503010437280001,6.94E+12,百事可乐清柠味可乐500ml,,4,1,37:28.0,37:28.0,2025/4/2,碳酸,A542,68,0
2444852,YS202504132305490001,6.94E+12,方圆盒装牙签,,1,1,05:49.0,05:49.0,2025/4/17,牙签,B543,30,98
1606860,YS202503040443150001,6.94E+12,元气森林冰茶柠檬 600ml,,5,1,43:15.0,43:15.0,2025/4/18,冰茶,A542,82,32
1651454,YS202503071001440001,6.94E+12,黄花什锦105g,,4.5,1,01:44.0,01:44.0,2025/4/22,零食,B543,80,3
1156540,YS202501292040050001,6.94E+12,味聚特牛肉酱#￥,,16.9,1,40:05.0,40:05.0,2025/4/20,酱料,A543,32,23
1097148,YS202501252311570001,6.94E+12,麦和四时花事圆头保湿护手霜35ml,,5.9,1,11:57.0,11:57.0,2025/3/16,保湿,B544,45,6
1757374,YS202503131811120001,6.94E+12,甜芯小铺20克嘀嗒糖,,2,1,11:13.0,11:13.0,2025/4/17,糖果,A543,6,56
933970,YS202501101618240001,6.94E+12,宇航员造型蜡笔糖,,5,1,18:25.0,18:25.0,2025/4/9,造型,B544,23,6
556390,YS202411200107230001,6.94E+12,泉辉100g盐焗鸡腿,,13,1,07:23.0,07:23.0,2025/1/14,食品,A544,34,65
1237932,YS202502030722330001,6.94E+12,丝袜,,39.9,1,22:33.0,22:33.0,2025/2/23,袜子,B545,69,51
2591502,YS202504190656150001,6.94E+12,辈儿香八爪烧酱爆肉味,,1.5,2,56:15.0,56:15.0,2025/4/23,食品,A544,12,59
533200,YS202411160054350001,6.94E+12,辈儿香不差钱椒盐土豆条德克萨斯烤肉味120g,,3,1,54:35.0,54:35.0,2025/3/30,零食,B545,49,25
